Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.13016841721906
India,IND,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.886100637351305
India,IND,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.765601386252482
India,IND,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.605889240216787
India,IND,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.01157178123202
India,IND,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.0563782798146
India,IND,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.765212630683347
India,IND,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.472644834566561
India,IND,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.625285951366163
India,IND,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.860208545505246
India,IND,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.61747904113899
India,IND,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.594986244196139
India,IND,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.29738590178531
India,IND,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.197056157790118
India,IND,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.095941826542179
India,IND,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.027225539530953
India,IND,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.073740018771888
India,IND,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.085156731704385
India,IND,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.030766481363908
India,IND,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.076091197269196
India,IND,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.047283783023414
India,IND,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.045627775426245
India,IND,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.009068702713976
India,IND,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.002584047062696
India,IND,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.035911589105749
India,IND,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.047506180162939
India,IND,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.04248482570498
India,IND,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.031746829080891
India,IND,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.013175499387306
India,IND,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.029682108719336
India,IND,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00750257310764
India,IND,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.01048639505484
India,IND,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.6186599731445
India,IND,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.6458587646484
India,IND,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,88
India,IND,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.6201095581055
India,IND,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.874755859375
India,IND,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.9
India,IND,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.6
India,IND,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.3
India,IND,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,75
India,IND,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5455093383789
India,IND,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.052116394043
India,IND,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.9
India,IND,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.0866928100586
India,IND,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.4
India,IND,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.062385559082
India,IND,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.3
India,IND,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.8
India,IND,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.3618507385254
India,IND,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.1
India,IND,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.1731986999512
India,IND,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.5771675109863
India,IND,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.985595703125
India,IND,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.3985557556152
India,IND,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.8151359558105
India,IND,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.9
India,IND,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,75.3093989605236
India,IND,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,74.4921858694795
India,IND,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,72.5227381120314
India,IND,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,71.636055060821
India,IND,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.759978260384
India,IND,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.1782980878401
India,IND,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.9680214367787
India,IND,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.4446959114993
India,IND,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,65.4820578389267
India,IND,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.6882489170104
India,IND,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.8596364733894
India,IND,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.6916801536862
India,IND,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.8314232288576
India,IND,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,69.8934647224743
India,IND,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,69.4170572843612
India,IND,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.4994242462541
India,IND,1999,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.9578760283636
India,IND,1998,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.7956986685883
India,IND,1997,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.9321271563305
India,IND,1996,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,70.4767837916534
India,IND,1995,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,69.9362696501912
India,IND,1994,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.7073178220786
India,IND,1993,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,70.0533470049467
India,IND,1992,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.0382346573502
India,IND,1991,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.0678076527927
India,IND,1990,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,65.4636322643237
India,IND,1989,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.0510488635778
India,IND,1988,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.401768172888
India,IND,1987,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.8641915217724
India,IND,1986,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,63.6865044540646
India,IND,1985,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,62.3577270724289
India,IND,1984,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,58.1204437954166
India,IND,1983,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,57.2773042877357
India,IND,1982,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,56.8192420237203
India,IND,1981,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.4595329857175
India,IND,1980,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,51.0443571493825
India,IND,1979,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,49.8763528066583
India,IND,1978,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,48.3206058349754
India,IND,1977,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,52.9940967168041
India,IND,1976,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,54.1484076766198
India,IND,1975,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,51.3348695389056
India,IND,1974,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.5186102923916
India,IND,1973,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,49.3928237815265
India,IND,1972,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,52.0151454988939
India,IND,1971,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,49.0916485900217
India,IND,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,9.9820390975008
India,IND,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.0801572565746
India,IND,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.3886605001713
India,IND,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.0893647561237
India,IND,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.3622326287812
India,IND,2010,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.5656513677538
India,IND,2009,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.3335608120336
India,IND,2008,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.76817487962
India,IND,2007,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.5257096299858
India,IND,2006,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.5562792717347
India,IND,2005,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.078473456521
India,IND,2004,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.2329226554151
India,IND,2003,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.4150901070468
India,IND,2002,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.2070066928528
India,IND,2001,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,12.5298595136448
India,IND,2000,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.0706632402297
India,IND,1999,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,14.814482291075
India,IND,1998,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,16.4769896238419
India,IND,1997,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.7953194352181
India,IND,1996,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.5587306531597
India,IND,1995,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,17.1354387952603
India,IND,1994,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,21.1679243013922
India,IND,1993,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,19.5313777383641
India,IND,1992,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20.7265533941711
India,IND,1991,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,22.7951863081665
India,IND,1990,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,24.4783624612273
India,IND,1989,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,22.8579417109978
India,IND,1988,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,23.6918795022921
India,IND,1987,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,21.390263468628
India,IND,1986,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,26.4052242720779
India,IND,1985,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,27.4276409832013
India,IND,1984,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,31.3973039486622
India,IND,1983,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,32.8882161308368
India,IND,1982,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,34.197989850299
India,IND,1981,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,37.4692057734452
India,IND,1980,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.6657143569002
India,IND,1979,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,40.3222804265163
India,IND,1978,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,42.83340446204
India,IND,1977,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.4309801067443
India,IND,1976,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,36.4419808607436
India,IND,1975,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.7670786490701
India,IND,1974,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,36.3624507681473
India,IND,1973,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,39.808505961866
India,IND,1972,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.5770605252709
India,IND,1971,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,42.2240298867197
India,IND,2015,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.92319617296841
India,IND,2014,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.63653355306791
India,IND,2013,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,5.24143710241891
India,IND,2012,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,7.61347011572959
India,IND,2011,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.627191643649
India,IND,2010,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,11.5669950256071
India,IND,2009,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,12.657990498222
India,IND,2008,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.2437069387226
India,IND,2007,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,11.5717923218989
India,IND,2006,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.2566090795364
India,IND,2005,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.5451501838872
India,IND,2004,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,11.1956151469829
India,IND,2003,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,11.1859036901713
India,IND,2002,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.300539555972
India,IND,2001,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,9.50981942326296
India,IND,2000,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,9.82362275491146
India,IND,1999,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,10.8120636898327
India,IND,1998,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,9.96027799448537
India,IND,1997,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,8.50028983790233
India,IND,1996,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,7.22838808119522
India,IND,1995,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,6.94755228249068
India,IND,1994,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,5.59909726646759
India,IND,1993,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.95448184123377
India,IND,1992,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.821742624881
India,IND,1991,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.18316335479991
India,IND,1990,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,3.40174630720249
India,IND,1989,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2.6764231949319
India,IND,1988,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.4751146037983
India,IND,1987,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.90863776894441
India,IND,1986,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.8051585764643
India,IND,1985,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.15967885816235
India,IND,1984,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.25144722220606
India,IND,1983,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.50778242127085
India,IND,1982,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.40371213299218
India,IND,1981,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.599259427189602
India,IND,1980,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.518233686850651
India,IND,1979,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.523838647060388
India,IND,1978,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.512126687793406
India,IND,1977,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.513504771146693
India,IND,1976,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.508288448465199
India,IND,1975,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.597025347391942
India,IND,1974,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.606432092647174
India,IND,1973,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.491785262926534
India,IND,1972,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.672187872255942
